iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
ZAF,Africa,South Africa,2020-12-16,883687.0,10008.0,7869.857,23827.0,166.0,179.0,14899.79,168.744,132.693,401.746,2.799,3.018,1.36,,,,,,,,,48118.0,5968692.0,100.638,0.811,39776.0,0.671,0.198,5.1,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-17,892813.0,9126.0,8007.0,24011.0,184.0,180.571,15053.662,153.873,135.006,404.848,3.102,3.045,1.34,,,,,,,,,42543.0,6011235.0,101.355,0.717,39395.0,0.664,0.203,4.9,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-18,901538.0,8725.0,8065.0,24285.0,274.0,190.429,15200.774,147.112,135.983,409.468,4.62,3.211,1.33,,,,,,,,,40751.0,6051986.0,102.042,0.687,38920.0,0.656,0.207,4.8,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-19,912477.0,10939.0,8501.714,24539.0,254.0,204.714,15385.216,184.442,143.347,413.75,4.283,3.452,1.34,,,,,,,,,48387.0,6100373.0,102.858,0.816,40088.0,0.676,0.212,4.7,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-20,921922.0,9445.0,8708.286,24691.0,152.0,202.143,15544.467,159.252,146.83,416.313,2.563,3.408,1.35,,,,,,,,,40466.0,6140839.0,103.54,0.682,40237.0,0.678,0.216,4.6,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-21,930711.0,8789.0,9226.286,24907.0,216.0,208.0,15692.658,148.191,155.564,419.955,3.642,3.507,1.35,,,,,,,,,35844.0,6176683.0,104.145,0.604,41779.0,0.704,0.221,4.5,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-22,940212.0,9501.0,9504.714,25246.0,339.0,226.429,15852.854,160.196,160.258,425.671,5.716,3.818,1.34,,,,,,,,,39045.0,6215728.0,104.803,0.658,42165.0,0.711,0.225,4.4,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-23,954258.0,14046.0,10081.571,25657.0,411.0,261.429,16089.683,236.829,169.985,432.601,6.93,4.408,1.32,,,,,,,,,54048.0,6269776.0,105.714,0.911,43012.0,0.725,0.234,4.3,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-24,968563.0,14305.0,10821.429,25983.0,326.0,281.714,16330.878,241.196,182.459,438.098,5.497,4.75,1.3,,,,,,,,,56008.0,6325784.0,106.659,0.944,44936.0,0.758,0.241,4.2,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-25,983359.0,14796.0,11688.714,26276.0,293.0,284.429,16580.353,249.474,197.083,443.038,4.94,4.796,1.27,,,,,,,,,52223.0,6378007.0,107.539,0.881,46574.0,0.785,0.251,4.0,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-26,994911.0,11552.0,11776.286,26521.0,245.0,283.143,16775.13,194.778,198.559,447.169,4.131,4.774,1.23,,,,,,,,,37817.0,6415824.0,108.177,0.638,45064.0,0.76,0.261,3.8,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-27,1004413.0,9502.0,11784.429,26735.0,214.0,292.0,16935.343,160.213,198.696,450.777,3.608,4.923,1.21,,,,,,,,,29494.0,6445318.0,108.674,0.497,43497.0,0.733,0.271,3.7,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-28,1011871.0,7458.0,11594.286,27071.0,336.0,309.143,17061.092,125.749,195.491,456.442,5.665,5.212,1.21,,,,,,,,,23707.0,6469025.0,109.074,0.4,41763.0,0.704,0.278,3.6,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-29,1021451.0,9580.0,11605.571,27568.0,497.0,331.714,17222.619,161.528,195.681,464.822,8.38,5.593,1.23,,,,,,,,,31457.0,6500482.0,109.604,0.53,40679.0,0.686,0.285,3.5,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-30,1039161.0,17710.0,12129.0,28033.0,465.0,339.429,17521.227,298.607,204.506,472.663,7.84,5.723,1.25,,,,,,,,,53279.0,6553761.0,110.503,0.898,40569.0,0.684,0.299,3.3,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-31,1057161.0,18000.0,12656.857,28469.0,436.0,355.143,17824.723,303.497,213.406,480.014,7.351,5.988,1.25,,,,,,,,,55447.0,6609208.0,111.437,0.935,40489.0,0.683,0.313,3.2,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-01,1073887.0,16726.0,12932.571,28887.0,418.0,373.0,18106.74,282.016,218.055,487.062,7.048,6.289,1.24,,,,,,,,,50110.0,6659318.0,112.282,0.845,40187.0,0.678,0.322,3.1,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-02,1088889.0,15002.0,13425.429,29175.0,288.0,379.143,18359.687,252.948,226.365,491.918,4.856,6.393,1.23,,,,,,,,,46913.0,6706231.0,113.073,0.791,41487.0,0.7,0.324,3.1,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-03,1100748.0,11859.0,13762.143,29577.0,402.0,406.0,18559.641,199.954,232.043,498.696,6.778,6.846,1.23,,,,,,,,,36622.0,6742853.0,113.691,0.617,42505.0,0.717,0.324,3.1,people tested,,,,,,,,,,50.93,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-04,1113349.0,12601.0,14496.857,30011.0,434.0,420.0,18772.106,212.465,244.431,506.014,7.318,7.082,1.24,,,,,,,,,37419.0,6780272.0,114.322,0.631,44464.0,0.75,0.326,3.1,people tested,,,,,,,,,,67.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-05,1127759.0,14410.0,15186.857,30524.0,513.0,422.286,19015.072,242.966,256.065,514.663,8.65,7.12,1.24,,,,,,,,,47875.0,6828147.0,115.129,0.807,46809.0,0.789,0.324,3.1,people tested,,,,,,,,,,67.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-06,1149591.0,21832.0,15775.714,31368.0,844.0,476.429,19383.18,368.108,265.993,528.894,14.231,8.033,1.24,,,,,,,,,70060.0,6898207.0,116.31,1.181,49207.0,0.83,0.321,3.1,people tested,,,,,,,,,,67.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-07,1170590.0,20999.0,16204.143,31809.0,441.0,477.143,19737.243,354.063,273.217,536.329,7.436,8.045,1.23,,,,,,,,,69271.0,6967478.0,117.478,1.168,51181.0,0.863,0.317,3.2,people tested,,,,,,,,,,67.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-08,1192570.0,21980.0,16954.714,32425.0,616.0,505.429,20107.846,370.603,285.872,546.716,10.386,8.522,1.21,,,,,,,,,76202.0,7043680.0,118.763,1.285,54909.0,0.926,0.309,3.2,people tested,,,,,,,,,,67.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-09,1214176.0,21606.0,17898.143,32824.0,399.0,521.286,20472.143,364.297,301.779,553.443,6.728,8.789,1.18,,,,,,,,,77167.0,7120847.0,120.064,1.301,59231.0,0.999,0.302,3.3,people tested,,,,,,,,,,67.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-10,1231597.0,17421.0,18692.714,33163.0,339.0,512.286,20765.878,293.734,315.177,559.159,5.716,8.638,1.13,,,,,,,,,63046.0,7183893.0,121.127,1.063,63006.0,1.062,0.297,3.4,people tested,,,,,,,,,,67.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-11,1246643.0,15046.0,19042.0,33579.0,416.0,509.714,21019.567,253.69,321.066,566.173,7.014,8.594,1.09,,,,,,,,,52496.0,7236389.0,122.012,0.885,65160.0,1.099,0.292,3.4,people tested,,,,,,,,,,67.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-12,1259748.0,13105.0,18855.571,34334.0,755.0,544.286,21240.53,220.963,317.923,578.903,12.73,9.177,1.03,,,,,,,,,50671.0,7287060.0,122.867,0.854,65559.0,1.105,0.288,3.5,people tested,,,,,,,,,,56.48,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-13,1278303.0,18555.0,18387.429,35140.0,806.0,538.857,21553.385,312.855,310.029,592.493,13.59,9.086,0.98,,,,,,,,,71681.0,7358741.0,124.075,1.209,65791.0,1.109,0.279,3.6,people tested,,,,,,,,,,56.48,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-14,1296806.0,18503.0,18030.857,35852.0,712.0,577.571,21865.362,311.978,304.017,604.498,12.005,9.738,0.93,,,,,,,,,74830.0,7433571.0,125.337,1.262,66585.0,1.123,0.271,3.7,people tested,,,,,,,,,,56.48,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-15,1311686.0,14880.0,17016.571,36467.0,615.0,577.429,22116.253,250.891,286.915,614.868,10.369,9.736,0.89,,,,,,,,,65209.0,7498780.0,126.436,1.099,65014.0,1.096,0.262,3.8,people tested,,,,,,,,,,63.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-16,1325659.0,13973.0,15926.143,36851.0,384.0,575.286,22351.851,235.598,268.53,621.342,6.475,9.7,0.87,,,,,,,,,59994.0,7558774.0,127.448,1.012,62561.0,1.055,0.255,3.9,people tested,,,,,,,,,,63.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-17,1337926.0,12267.0,15189.857,37105.0,254.0,563.143,22558.684,206.833,256.115,625.625,4.283,9.495,0.85,,,,,,,,,54696.0,7613470.0,128.37,0.922,61368.0,1.035,0.248,4.0,people tested,,,,,,,,,,63.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-18,1346936.0,9010.0,14327.571,37449.0,344.0,552.857,22710.601,151.917,241.576,631.425,5.8,9.322,0.83,,,,,,,,,39901.0,7653371.0,129.043,0.673,59569.0,1.004,0.241,4.2,people tested,,,,,,,,,,63.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-19,1356716.0,9780.0,13852.571,38288.0,839.0,564.857,22875.501,164.9,233.567,645.572,14.146,9.524,0.8,,,,,,,,,46648.0,7700019.0,129.83,0.787,58994.0,0.995,0.235,4.3,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-20,1369426.0,12710.0,13017.571,38854.0,566.0,530.571,23089.804,214.302,219.488,655.115,9.543,8.946,0.77,,,,,,,,,62054.0,7762073.0,130.876,1.046,57619.0,0.972,0.226,4.4,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-21,1380807.0,11381.0,12000.143,39501.0,647.0,521.286,23281.698,191.894,202.334,666.024,10.909,8.789,0.75,,,,,,,,,58540.0,7820613.0,131.863,0.987,55292.0,0.932,0.217,4.6,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-22,1392568.0,11761.0,11554.571,40076.0,575.0,515.571,23479.999,198.301,194.821,675.719,9.695,8.693,0.74,,,,,,,,,62251.0,7882864.0,132.912,1.05,54869.0,0.925,0.211,4.7,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-23,1404839.0,12271.0,11311.429,40574.0,498.0,531.857,23686.9,206.901,190.721,684.116,8.397,8.968,0.73,,,,,,,,,64143.0,7947007.0,133.994,1.082,55462.0,0.935,0.204,4.9,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-24,1412986.0,8147.0,10722.857,40874.0,300.0,538.429,23824.266,137.366,180.797,689.174,5.058,9.078,0.7,,,,,,,,,46119.0,7993126.0,134.772,0.778,54237.0,0.914,0.198,5.1,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-25,1417537.0,4551.0,10085.857,41117.0,243.0,524.0,23901.0,76.734,170.057,693.271,4.097,8.835,0.67,,,,,,,,,26113.0,8019239.0,135.212,0.44,52267.0,0.881,0.193,5.2,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-26,1423578.0,6041.0,9551.714,41797.0,680.0,501.286,24002.857,101.857,161.051,704.737,11.465,8.452,0.64,,,,,,,,,39529.0,8058768.0,135.878,0.666,51250.0,0.864,0.186,5.4,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-27,1430648.0,7070.0,8746.0,42550.0,753.0,528.0,24122.064,119.207,147.466,717.433,12.696,8.903,0.61,,,,,,,,,49065.0,8107833.0,136.706,0.827,49394.0,0.833,0.177,5.6,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-28,1437798.0,7150.0,8141.571,43105.0,555.0,514.857,24242.619,120.556,137.275,726.791,9.358,8.681,0.59,,,,,,,,,48406.0,8156239.0,137.522,0.816,47947.0,0.808,0.17,5.9,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-29,1443939.0,6141.0,7338.714,43633.0,528.0,508.143,24346.162,103.543,123.738,735.693,8.903,8.568,0.57,,,,,,,,,47345.0,8203584.0,138.32,0.798,45817.0,0.773,0.16,6.2,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-30,1449236.0,5297.0,6342.429,43951.0,318.0,482.429,24435.475,89.312,106.939,741.055,5.362,8.134,0.57,,,,,,,,,41540.0,8245124.0,139.021,0.7,42588.0,0.718,0.149,6.7,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-01-31,1453761.0,4525.0,5825.0,44164.0,213.0,470.0,24511.771,76.296,98.215,744.646,3.591,7.925,0.57,,,,,,,,,34076.0,8279200.0,139.595,0.575,40868.0,0.689,0.143,7.0,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-01,1456309.0,2548.0,5538.857,44399.0,235.0,468.857,24554.732,42.962,93.39,748.609,3.962,7.905,0.56,,,,,,,,,21549.0,8300749.0,139.958,0.363,40216.0,0.678,0.138,7.3,people tested,,,,,,,,,,72.22,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-02,1458958.0,2649.0,5054.286,44946.0,547.0,449.857,24599.397,44.665,85.22,757.832,9.223,7.585,0.54,,,,,,,,,28942.0,8329691.0,140.446,0.488,38703.0,0.653,0.131,7.7,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-03,1463016.0,4058.0,4624.0,45344.0,398.0,399.143,24667.818,68.422,77.965,764.542,6.711,6.73,0.52,,,,,,,,,39596.0,8369287.0,141.114,0.668,37351.0,0.63,0.124,8.1,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-04,1466767.0,3751.0,4138.429,45605.0,261.0,357.143,24731.064,63.245,69.778,768.943,4.401,6.022,0.52,,,,,,,,,31032.0,8400319.0,141.637,0.523,34869.0,0.588,0.119,8.4,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-05,1470516.0,3749.0,3796.714,45902.0,297.0,324.143,24794.276,63.212,64.016,773.951,5.008,5.465,0.53,,,,,,,,,36250.0,8436569.0,142.248,0.611,33284.0,0.561,0.114,8.8,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-06,1473700.0,3184.0,3494.857,46180.0,278.0,318.429,24847.961,53.685,58.927,778.638,4.687,5.369,0.54,,,,,,,,,33187.0,8469756.0,142.808,0.56,32090.0,0.541,0.109,9.2,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-07,1476135.0,2435.0,3196.286,46290.0,110.0,303.714,24889.017,41.056,53.892,780.493,1.855,5.121,0.55,,,,,,,,,26055.0,8495811.0,143.247,0.439,30944.0,0.522,0.103,9.7,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-08,1477511.0,1376.0,3028.857,46473.0,183.0,296.286,24912.218,23.201,51.069,783.578,3.086,4.996,0.56,,,,,,,,,15599.0,8511410.0,143.51,0.263,30094.0,0.507,0.101,9.9,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-09,1479253.0,1742.0,2899.286,46869.0,396.0,274.714,24941.59,29.372,48.885,790.255,6.677,4.632,0.57,,,,,,,,,26859.0,8538269.0,143.963,0.453,29797.0,0.502,0.097,10.3,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-10,1482412.0,3159.0,2770.857,47145.0,276.0,257.286,24994.853,53.264,46.719,794.909,4.654,4.338,0.57,,,,,,,,,35195.0,8573464.0,144.557,0.593,29168.0,0.492,0.095,10.5,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-11,1484900.0,2488.0,2590.429,47382.0,237.0,253.857,25036.803,41.95,43.677,798.905,3.996,4.28,0.58,,,,,,,,,32265.0,8605729.0,145.101,0.544,29344.0,0.495,0.088,11.3,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-12,1487681.0,2781.0,2452.143,47670.0,288.0,252.571,25083.693,46.89,41.345,803.761,4.856,4.259,0.59,,,,,,,,,35718.0,8641447.0,145.703,0.602,29268.0,0.493,0.084,11.9,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-13,1490063.0,2382.0,2337.571,47821.0,151.0,234.429,25123.856,40.163,39.414,806.307,2.546,3.953,0.61,,,,,,,,,31149.0,8672596.0,146.228,0.525,28977.0,0.489,0.081,12.4,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-14,1491807.0,1744.0,2238.857,47899.0,78.0,229.857,25153.262,29.405,37.749,807.622,1.315,3.876,0.62,,,,,,,,,24470.0,8697066.0,146.641,0.413,28751.0,0.485,0.078,12.8,people tested,,,,,,,,,,64.81,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-15,1492909.0,1102.0,2199.714,48094.0,195.0,231.571,25171.842,18.581,37.089,810.91,3.288,3.905,0.63,,,,,,,,,15778.0,8712844.0,146.907,0.266,28776.0,0.485,0.076,13.1,people tested,,,,,,,,,,56.48,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-16,1494119.0,1210.0,2123.714,48313.0,219.0,206.286,25192.244,20.402,35.808,814.602,3.693,3.478,0.64,,,,,,,,,24486.0,8737330.0,147.32,0.413,28437.0,0.479,0.075,13.4,people tested,0.0,0.0,,,,0.0,0.0,,,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-17,1496439.0,2320.0,2003.857,48478.0,165.0,190.429,25231.362,39.117,33.787,817.384,2.782,3.211,0.65,,,,,,,,,35413.0,8772743.0,147.917,0.597,28468.0,0.48,0.07,14.2,people tested,,,,,1130.0,,,,19.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2021-02-18,1498766.0,2327.0,1980.857,48708.0,230.0,189.429,25270.597,39.235,33.399,821.262,3.878,3.194,0.66,,,,,,,,,34556.0,8807299.0,148.499,0.583,28796.0,0.486,0.069,14.5,people tested,2260.0,2260.0,2260.0,,1130.0,0.0,0.0,0.0,19.0,48.15,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
